"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:676mUt7Lt4SMBpTV3adI2J","Positive Mood","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","12","139139","https://p.scdn.co/mp3-preview/ebcc3e5a76274c63a9c2a7de265529fa37180731?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:44Z","0.78","0.00328","8","-31.398","1","0.139","0.868","0.436","0.0672","0.507","85.884","4"
"spotify:track:0fYshPubIt49Rynt8wd6eF","Restful Sleep","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","11","216000","https://p.scdn.co/mp3-preview/d85c0729136eb59f26e3beaf52badc80200c8cc4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:45Z","0.301","0.0251","2","-31.039","1","0.0508","0.973","0.929","0.0626","0.136","71.228","4"
"spotify:track:4gDYOSFCnrAb3szusprT4S","Mellow Guitar","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","10","174200","https://p.scdn.co/mp3-preview/ddaf509d4865e80ff7b89357ce178336c55fcfa2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:46Z","0.225","0.0151","4","-35.511","0","0.0438","0.981","0.972","0.107","0.0965","72.533","4"
"spotify:track:4hGdRP7zqCDWVQWFcIejbj","Tranquility","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","8","185000","https://p.scdn.co/mp3-preview/6691700a370b6860cd22eec1732cc74b3570c9bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:48Z","0.157","0.0426","2","-29.05","0","0.0454","0.991","0.967","0.104","0.0395","79.424","1"
"spotify:track:0Qsl5BsHvCHcJPFTbnZaeZ","Calm Moments","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","9","210769","https://p.scdn.co/mp3-preview/862a924e926891334a3aa8a070079baeec2c5c5b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:49Z","0.084","0.0114","10","-30.338","1","0.0405","0.991","0.967","0.108","0.0373","83.987","4"
"spotify:track:6cCOhcM3AN9fnFCT2vWpK9","Fresh Energy","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","7","244000","https://p.scdn.co/mp3-preview/270cb44a1f448e810b6f7e02ef10c447024cc78a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:50Z","0.0918","0.253","0","-17.808","1","0.0334","0.561","0.902","0.114","0.0392","86.789","4"
"spotify:track:2480zQSuIvvTlqvpNkLf4c","Be Well","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","6","193846","https://p.scdn.co/mp3-preview/1749a3be0e8e716f52e3261a5773000d8689fe35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:54Z","0.443","0.165","10","-30.245","1","0.0303","0.834","0.731","0.4","0.218","78.017","4"
"spotify:track:3htJIA8ExMRDJuniB6Nlzw","Stress Help","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","5","209805","https://p.scdn.co/mp3-preview/178b62f4a83f4ea0b8270ecd40d50e9b1ce3d581?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:55Z","0.155","0.062","3","-24.597","1","0.0424","0.988","0.909","0.103","0.0349","101.605","3"
"spotify:track:06m65AlXrDU9F1ZwymYG5h","Sound Vibrations","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","4","220588","https://p.scdn.co/mp3-preview/f42ca033093e6949bcaef095a64c0650baae9aea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:56Z","0.194","0.186","0","-29.032","1","0.118","0.918","0.884","0.392","0.0287","78.796","4"
"spotify:track:4yoionR8YiqxZ6fGcmyA0K","Meditative Music","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","3","216410","https://p.scdn.co/mp3-preview/74413dc06fa0ed721dfd348c3860c8966291d542?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:58Z","0.177","0.0841","0","-20.361","0","0.0383","0.959","0.864","0.111","0.0689","69.375","4"
"spotify:track:2nQ6xuU5X1zWjFcyjpUYjd","Amazing Piano","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","2","182634","https://p.scdn.co/mp3-preview/c1175a0747168330476b1b9f77f56f6cab8b1d39?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:18:59Z","0.378","0.039","2","-27.301","1","0.0467","0.986","0.957","0.126","0.17","76.255","4"
"spotify:track:6JvpZtZHvclLOH7K0gIJhQ","New Age Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","spotify:album:48gqMdN07tyzI7k5QcRLxY","Relaxing Bliss – Tranquil Peaceful Music for Rest and Relaxation","spotify:artist:4R6p5VIdRWt0nXxcmXkABr","Relaxing and Calming","2016-12-06","https://i.scdn.co/image/ab67616d0000b273c680166b9f824f78e6b62f25","1","1","186585","https://p.scdn.co/mp3-preview/7f6acfebb098c1e3b1e3f7d22a6520082fd53882?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:02Z","0.246","0.051","2","-25.11","1","0.0366","0.994","0.546","0.15","0.0976","83.305","4"
"spotify:track:7sLJTNPhSlz4UUEpVj7P1G","Calm Frequency","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","spotify:album:2CZ6CpTYMsAOWCaHVRmOY9","Relaxing and Calming White Noise","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","2019-10-09","https://i.scdn.co/image/ab67616d0000b2731effa55acfc39f51931b8b91","1","1","166000","https://p.scdn.co/mp3-preview/c188e8b5f70dad176ba0dd87380b7df814120e57?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:13Z","0.149","0.373","8","-37.347","1","0.0431","0.994","0.999","0.638","0.0124","139.177","3"
"spotify:track:40VbKiO00jfvJ1kAXNpFrA","Night Rumble","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","spotify:album:2CZ6CpTYMsAOWCaHVRmOY9","Relaxing and Calming White Noise","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","2019-10-09","https://i.scdn.co/image/ab67616d0000b2731effa55acfc39f51931b8b91","1","2","150000","https://p.scdn.co/mp3-preview/85d81cbfa819bcff58c9bf9cfeb9997c80585be2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:15Z","0.302","0.282","4","-39.925","1","0.0377","0.982","0.999","0.0997","0.0215","89.171","3"
"spotify:track:6d8GYm3yeHJnzrBtUvg8hh","Light Touch","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","spotify:album:2CZ6CpTYMsAOWCaHVRmOY9","Relaxing and Calming White Noise","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","2019-10-09","https://i.scdn.co/image/ab67616d0000b2731effa55acfc39f51931b8b91","1","3","192000","https://p.scdn.co/mp3-preview/cdff99c5ab5f75c568fa7231e0676be2a06a8092?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:17Z","0.15","0.039","1","-34.066","0","0.0508","0.288","0.908","0.423","0.0102","134.222","3"
"spotify:track:5gZgAcfGC4jG6ZBz87gUN0","High and Low","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","spotify:album:2CZ6CpTYMsAOWCaHVRmOY9","Relaxing and Calming White Noise","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","2019-10-09","https://i.scdn.co/image/ab67616d0000b2731effa55acfc39f51931b8b91","1","4","204000","https://p.scdn.co/mp3-preview/406c68bec916680a58a4c2d705b0c00435f2016d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:18Z","0.122","0.415","2","-37.405","1","0.0452","0.114","0.298","0.685","0.00001","97.448","5"
"spotify:track:0TrpmPaYK7sBA5AMDj1Gmh","Cassette Drive","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","spotify:album:2CZ6CpTYMsAOWCaHVRmOY9","Relaxing and Calming White Noise","spotify:artist:1WE6CfpIRxkLEpMddVhEXI","Arx","2019-10-09","https://i.scdn.co/image/ab67616d0000b2731effa55acfc39f51931b8b91","1","5","196000","https://p.scdn.co/mp3-preview/9566978adedf72e7b16c9a1b1fa61ed303b909c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:22Z","0.175","0.416","4","-24.142","1","0.0447","0.00261","0.998","0.583","0.373","141.933","3"
"spotify:track:5jxaN0paoMpjppAcyQ7eSL","Headache & Migraine Natural Relief","spotify:artist:5Q2BJu4aKY4WYxS4gZfu2D","Headache Relief Unit","spotify:album:2EWhs88DmxypBdArP5DDSp","Headache & Migraine Natural Relief: Calming Sounds of Nature, Piano Music for Reduce Tension, Tinnitus Relief, Sounds Hypnosis and Relaxing Therapy","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-10-09","https://i.scdn.co/image/ab67616d0000b27380c25b8262beaece0d835fe2","1","1","225974","https://p.scdn.co/mp3-preview/8f6b2c641f50b2b69b7627b7b8584e7e7b409944?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:33Z","0.134","0.0477","3","-26.713","1","0.0394","0.987","0.94","0.092","0.0397","95.688","1"
"spotify:track:1PnNPGsXRmc6JXkJwnSQpw","Garden Sounds for Total Relax","spotify:artist:4Of9KJVw5YAsihGbnRONMH","Soothing Music Academy","spotify:album:2EWhs88DmxypBdArP5DDSp","Headache & Migraine Natural Relief: Calming Sounds of Nature, Piano Music for Reduce Tension, Tinnitus Relief, Sounds Hypnosis and Relaxing Therapy","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-10-09","https://i.scdn.co/image/ab67616d0000b27380c25b8262beaece0d835fe2","1","50","237000","https://p.scdn.co/mp3-preview/cb28561ee3ef967a00451550ded7a04d114ea5b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:42Z","0.385","0.0831","4","-19.791","0","0.0595","0.927","0.0693","0.0959","0.0589","135.121","3"
"spotify:track:46aCt1HwIMx63kdc1ZCya6","Migraine Go Away","spotify:artist:6d08mMVdqEC0EaOtOiPTHr","Calm Music Masters","spotify:album:2EWhs88DmxypBdArP5DDSp","Headache & Migraine Natural Relief: Calming Sounds of Nature, Piano Music for Reduce Tension, Tinnitus Relief, Sounds Hypnosis and Relaxing Therapy","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-10-09","https://i.scdn.co/image/ab67616d0000b27380c25b8262beaece0d835fe2","1","48","228369","https://p.scdn.co/mp3-preview/d49209d6592c652ffbca0ffdc29ac1e11409b5b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:44Z","0.223","0.121","2","-23.922","1","0.0479","0.961","0.87","0.123","0.154","82.442","3"
"spotify:track:49JDu4Ijvek3aVNC2Hk4iQ","Stress Reduction","spotify:artist:5Q2BJu4aKY4WYxS4gZfu2D","Headache Relief Unit","spotify:album:2EWhs88DmxypBdArP5DDSp","Headache & Migraine Natural Relief: Calming Sounds of Nature, Piano Music for Reduce Tension, Tinnitus Relief, Sounds Hypnosis and Relaxing Therapy","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-10-09","https://i.scdn.co/image/ab67616d0000b27380c25b8262beaece0d835fe2","1","49","215524","https://p.scdn.co/mp3-preview/6d6ded56412cff418de086b66038f0a27ab900a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:46Z","0.475","0.0583","6","-26.057","1","0.0361","0.991","0.93","0.0991","0.229","80.031","3"
"spotify:track:2BsMWUlzB4b9zjME2fxPAC","Restful Sleep & Harp Music","spotify:artist:2lXyng8FoUwRpX7fkAnWKf","Healing Power Natural Sounds Oasis","spotify:album:2EWhs88DmxypBdArP5DDSp","Headache & Migraine Natural Relief: Calming Sounds of Nature, Piano Music for Reduce Tension, Tinnitus Relief, Sounds Hypnosis and Relaxing Therapy","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-10-09","https://i.scdn.co/image/ab67616d0000b27380c25b8262beaece0d835fe2","1","47","236762","https://p.scdn.co/mp3-preview/9d9d466ed0a32ac735b95393f065785a91d0c2e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:47Z","0.174","0.00337","4","-26.286","1","0.038","0.994","0.929","0.0842","0.0468","76.08","4"
"spotify:track:0spPj3qnaG30NcbEOYut9J","Wind Sounds to Calm Down","spotify:artist:4Of9KJVw5YAsihGbnRONMH","Soothing Music Academy","spotify:album:2EWhs88DmxypBdArP5DDSp","Headache & Migraine Natural Relief: Calming Sounds of Nature, Piano Music for Reduce Tension, Tinnitus Relief, Sounds Hypnosis and Relaxing Therapy","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-10-09","https://i.scdn.co/image/ab67616d0000b27380c25b8262beaece0d835fe2","1","46","237000","https://p.scdn.co/mp3-preview/58af3d51b87f0fd1ede21351d8a4f8f98a14341a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:48Z","0.221","0.0863","4","-25.848","0","0.0395","0.979","0.942","0.0688","0.0362","69.745","3"
"spotify:track:2wALXLmEJW9spOZ60BXFuq","Quiet and Deep Relax","spotify:artist:5Q2BJu4aKY4WYxS4gZfu2D","Headache Relief Unit","spotify:album:2EWhs88DmxypBdArP5DDSp","Headache & Migraine Natural Relief: Calming Sounds of Nature, Piano Music for Reduce Tension, Tinnitus Relief, Sounds Hypnosis and Relaxing Therapy","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-10-09","https://i.scdn.co/image/ab67616d0000b27380c25b8262beaece0d835fe2","1","45","241000","https://p.scdn.co/mp3-preview/6428578ff46f752b07c713c1383a93c9bb2d4c92?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:19:49Z","0.151","0.108","7","-21.852","1","0.0534","0.91","0.989","0.11","0.0372","105.532","1"
