"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:episode:5oImH2k4VqVKoUCFDYPKKi","Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study, ","spotify:show:4O9ewm6rHndbj2AiagZiUG","MEDITATION SELF","spotify:show:4O9ewm6rHndbj2AiagZiUG","MEDITATION SELF","spotify:show:4O9ewm6rHndbj2AiagZiUG","MEDITATION SELF","","https://i.scdn.co/image/4514ca814660f983cdb29e0220c57486e3124bdf","0","0","3670560","https://p.scdn.co/mp3-preview/f019d6c041369c714e7f3997f91aa7844db32700","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:40Z","","","","","","","","","","","",""
"spotify:episode:37pCF3sCV8oDbzZins4mYv","Beautiful Relaxing Music for Stress Relief • Meditation Music, Sleep Music, Ambient Study Music","spotify:show:4O9ewm6rHndbj2AiagZiUG","MEDITATION SELF","spotify:show:4O9ewm6rHndbj2AiagZiUG","MEDITATION SELF","spotify:show:4O9ewm6rHndbj2AiagZiUG","MEDITATION SELF","","https://i.scdn.co/image/4514ca814660f983cdb29e0220c57486e3124bdf","0","0","3599544","https://p.scdn.co/mp3-preview/d13743d8a012305fc519c5a4a2c8c36c7840e54a","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:42Z","","","","","","","","","","","",""
"spotify:track:11x7uYWBCzuXI4jdjbKWyE","Relaxing Music 6 - The Power Of Thoughts","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:1hyMupRBMHtOfoEaPsMUP9","Relaxing Music (The Power Of Thoughts)","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2020-11-23","https://i.scdn.co/image/ab67616d0000b273062306667e0511b9f88d4183","1","6","32000","https://p.scdn.co/mp3-preview/1a3bfe8b22399047d2d73138dbaa32012304e52f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:51Z","0.24","0.0675","4","-22.868","0","0.0407","0.966","0.641","0.111","0.0325","125.019","5"
"spotify:track:1Qjl0zCqBJ76Qoitpv2y69","The Power Changes Your Mind","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:3NfxFsquT56Ysfo3dxtwIj","The Power Changes Your Mind","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2020-12-18","https://i.scdn.co/image/ab67616d0000b273e1614fc67b860866cb87d08a","1","1","134000","https://p.scdn.co/mp3-preview/66f4ce17341aa61b4d91930e4be445eb4fe6d030?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:52Z","0.0786","0.0485","0","-26.219","1","0.0529","0.942","0.968","0.111","0.0376","172.119","3"
"spotify:track:0Axtg5NUYlGEprLaGCk7Yg","The Voice From India","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:4KKCU7lWmZRPWtveMqrHol","The Voice From India","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2020-12-25","https://i.scdn.co/image/ab67616d0000b2739b4fab05a7a9adaad8ee5704","1","1","147500","https://p.scdn.co/mp3-preview/0fc8b564ed65b3162d04e603f1b1f1d1f04abcbe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:53Z","0.17","0.123","6","-25.393","1","0.0428","0.953","0.844","0.128","0.0324","126.907","4"
"spotify:track:3Z1l1woMFf9znOx3f6AoWd","Relaxing Music 29 - The Power Of Thoughts","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:1hyMupRBMHtOfoEaPsMUP9","Relaxing Music (The Power Of Thoughts)","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2020-11-23","https://i.scdn.co/image/ab67616d0000b273062306667e0511b9f88d4183","1","29","32000","https://p.scdn.co/mp3-preview/bcbe1a6ac81832d6085c14c60fc520e904439bb4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:53Z","0.18","0.117","0","-24.328","1","0.0434","0.977","0.61","0.111","0.0336","74.883","3"
"spotify:track:1YwzffHogHIJzCnuNol9kX","Relaxing Music 21 - The Power Of Thoughts","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:1hyMupRBMHtOfoEaPsMUP9","Relaxing Music (The Power Of Thoughts)","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2020-11-23","https://i.scdn.co/image/ab67616d0000b273062306667e0511b9f88d4183","1","21","32000","https://p.scdn.co/mp3-preview/eccf9fa90eff04ea01ec2944d9b6efae95f74b37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:54Z","0.145","0.0593","7","-24.87","1","0.0378","0.966","0.837","0.112","0.0359","139.648","4"
"spotify:track:33BNfAUGs3WorNMZhy1HxN","THE AWAKENING OF THE SUN, Pt. 4","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:7CnSyffXG15ftdanWBuBsL","THE AWAKENING OF THE SUN","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2021-04-30","https://i.scdn.co/image/ab67616d0000b273bd174657e23fe61ceec31ae2","1","4","34000","https://p.scdn.co/mp3-preview/b5274d6a9cfb2822ee9feebc1d6bb8afad3f56e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:54Z","0.25","0.131","8","-28.364","0","0.0498","0.922","0.953","0.112","0.283","81.857","3"
"spotify:track:1S3EZyZuwbhmMXvcYGuE9G","WHEN THE MORNING AWAKES, Pt. 5","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:0UraKYK9ShtUzuDKr9pOPz","WHEN THE MORNING AWAKES","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2021-04-23","https://i.scdn.co/image/ab67616d0000b27305bc8ed2027d4494359dec98","1","5","34000","https://p.scdn.co/mp3-preview/b2118437abb1dae368d84953bb6c08bf9d6b8e72?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:55Z","0.156","0.00335","10","-38.385","1","0.048","0.994","0.859","0.123","0.115","135.198","3"
"spotify:track:1O2AkX8zhJLYjlkGyZiUeW","THE AWAKENING OF THE SUN, Pt. 10","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:7CnSyffXG15ftdanWBuBsL","THE AWAKENING OF THE SUN","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2021-04-30","https://i.scdn.co/image/ab67616d0000b273bd174657e23fe61ceec31ae2","1","10","34000","https://p.scdn.co/mp3-preview/8be00affc3fc06c678117e3e7cb8460ff5b3a260?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:55Z","0.2","0.115","8","-28.275","0","0.0476","0.941","0.821","0.112","0.3","133.428","3"
"spotify:track:6vVug8F8AN2HVWjxGD31hK","THE AWAKENING OF THE SUN, Pt. 5","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:7CnSyffXG15ftdanWBuBsL","THE AWAKENING OF THE SUN","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2021-04-30","https://i.scdn.co/image/ab67616d0000b273bd174657e23fe61ceec31ae2","1","5","32000","https://p.scdn.co/mp3-preview/89d88a3d47dd7a95b15bba6e97e45a6a3316c9ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:23:56Z","0.271","0.12","11","-28.602","1","0.0508","0.948","0.859","0.111","0.274","68.708","4"
"spotify:track:1UIIAv5BBLLYuXbk1DzipG","Study Music","spotify:artist:7rfR2Pmx3GNKyrjgMNCUEa, spotify:artist:3UDxdbAXqqKJG1pWgUgOCp, spotify:artist:0rV884TJaWtmnJf392FG6e","Study Music & Sounds, Study Alpha Waves, Binaural Beats Study Music","spotify:album:3rwflFLrRjUbIWQPWQC0I7","Study: Binaural Beats Alpha Waves Music For Reading, Focus & Relaxing Studying Music","spotify:artist:7rfR2Pmx3GNKyrjgMNCUEa, spotify:artist:3UDxdbAXqqKJG1pWgUgOCp, spotify:artist:0rV884TJaWtmnJf392FG6e","Study Music & Sounds, Study Alpha Waves, Binaural Beats Study Music","2018-12-17","https://i.scdn.co/image/ab67616d0000b2731304860cea121a9b7b8dca8e","1","1","125592","https://p.scdn.co/mp3-preview/32062dbfb65e3c5a843376cdfad91f9e41c460ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:24:16Z","0.183","0.00578","5","-39.154","0","0.0472","0.944","0.849","0.103","0.0366","67.932","4"
"spotify:track:11x7uYWBCzuXI4jdjbKWyE","Relaxing Music 6 - The Power Of Thoughts","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:1hyMupRBMHtOfoEaPsMUP9","Relaxing Music (The Power Of Thoughts)","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2020-11-23","https://i.scdn.co/image/ab67616d0000b273062306667e0511b9f88d4183","1","6","32000","https://p.scdn.co/mp3-preview/1a3bfe8b22399047d2d73138dbaa32012304e52f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:24:17Z","0.24","0.0675","4","-22.868","0","0.0407","0.966","0.641","0.111","0.0325","125.019","5"
"spotify:track:3Z1l1woMFf9znOx3f6AoWd","Relaxing Music 29 - The Power Of Thoughts","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","spotify:album:1hyMupRBMHtOfoEaPsMUP9","Relaxing Music (The Power Of Thoughts)","spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music","2020-11-23","https://i.scdn.co/image/ab67616d0000b273062306667e0511b9f88d4183","1","29","32000","https://p.scdn.co/mp3-preview/bcbe1a6ac81832d6085c14c60fc520e904439bb4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:24:19Z","0.18","0.117","0","-24.328","1","0.0434","0.977","0.61","0.111","0.0336","74.883","3"
"spotify:track:45oefH0xOLHrNVTAJJPx0u","Uno","spotify:artist:2uFUBdaVGtyMqckSeCl0Qj, spotify:artist:1ZNA8vzdCn3mKSUSPkCkRJ","Ludovico Einaudi, Dalal","spotify:album:6tAftwKktujvBXKV5Q9o1t","Relaxing Music for a Whole Night Sleep","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2022-02-12","https://i.scdn.co/image/ab67616d0000b2733f4966a6fea700b04afd0005","1","16","205170","https://p.scdn.co/mp3-preview/e0af947d7f12eefa4baa402ab2435af0c75ef1a2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:24:21Z","0.526","0.00627","0","-28.828","1","0.0428","0.996","0.944","0.0675","0.0373","90.06","4"
"spotify:track:6tBPW6QjdsFzp7LrM1OgEe","Fairytale","spotify:artist:2uFUBdaVGtyMqckSeCl0Qj, spotify:artist:1ZNA8vzdCn3mKSUSPkCkRJ","Ludovico Einaudi, Dalal","spotify:album:6tAftwKktujvBXKV5Q9o1t","Relaxing Music for a Whole Night Sleep","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2022-02-12","https://i.scdn.co/image/ab67616d0000b2733f4966a6fea700b04afd0005","1","62","270429","https://p.scdn.co/mp3-preview/ccb8d02fe40fe4bfa19ee35f2b91710598ec0492?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:24:22Z","0.558","0.0073","9","-31.71","1","0.055","0.995","0.955","0.0941","0.222","67.569","3"
"spotify:track:3fEF6cmiTinQ75IXG9uCw9","Relaxation Music, Pt. 1","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","spotify:album:3KsdDInNk2YK9sWErpp9jb","#01 Relaxation Music to Unwind, for Sleeping, Meditation, Noise of Neighbors","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","2022-02-15","https://i.scdn.co/image/ab67616d0000b2739c47e47686cab0d6c21b89c9","1","1","132710","https://p.scdn.co/mp3-preview/667169fba528eb9ec553da5254d90f0a2ba5b51c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:25:20Z","0.178","0.00258","8","-40.051","0","0.0416","0.962","0.795","0.111","0.0364","73.825","4"
"spotify:track:60HAMYZEf22dl61ALsChm8","Relaxation Music, Pt. 3","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","spotify:album:3KsdDInNk2YK9sWErpp9jb","#01 Relaxation Music to Unwind, for Sleeping, Meditation, Noise of Neighbors","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","2022-02-15","https://i.scdn.co/image/ab67616d0000b2739c47e47686cab0d6c21b89c9","1","3","136069","https://p.scdn.co/mp3-preview/d3009e46b39b3ab7074b03aed81ef285ab180e83?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:25:21Z","0.191","0.00699","9","-36.766","0","0.0512","0.888","0.746","0.121","0.032","63.747","4"
"spotify:track:3ccT0wexhXtIk7LsPuma3U","Relaxation Music, Pt. 4","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","spotify:album:3KsdDInNk2YK9sWErpp9jb","#01 Relaxation Music to Unwind, for Sleeping, Meditation, Noise of Neighbors","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","2022-02-15","https://i.scdn.co/image/ab67616d0000b2739c47e47686cab0d6c21b89c9","1","4","127310","https://p.scdn.co/mp3-preview/6eae6e2d29b29244a50d3fa1a297d66bc883fa4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:25:23Z","0.144","0.00576","9","-40.281","0","0.0457","0.884","0.926","0.121","0.0405","68.806","4"
"spotify:track:03w9ZCHKN5LlyKsjV0Nafx","Relaxation Music, Pt. 6","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","spotify:album:3KsdDInNk2YK9sWErpp9jb","#01 Relaxation Music to Unwind, for Sleeping, Meditation, Noise of Neighbors","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","2022-02-15","https://i.scdn.co/image/ab67616d0000b2739c47e47686cab0d6c21b89c9","1","6","137932","https://p.scdn.co/mp3-preview/9efc9c3e1294e4c6593d9a27d4bd6cb4092b7acd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:25:25Z","0.181","0.0121","6","-33.975","0","0.0517","0.822","0.986","0.112","0.0371","92.742","5"
"spotify:track:2WmBX6uYTW2doz16ywpl0x","Relaxation Music, Pt. 5","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","spotify:album:3KsdDInNk2YK9sWErpp9jb","#01 Relaxation Music to Unwind, for Sleeping, Meditation, Noise of Neighbors","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","2022-02-15","https://i.scdn.co/image/ab67616d0000b2739c47e47686cab0d6c21b89c9","1","5","121876","https://p.scdn.co/mp3-preview/b1210908ba3e3af474fa40ce7e9e4c9ff313fcf0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:25:26Z","0.137","0.00106","7","-42.091","1","0.0562","0.936","0.866","0.121","0.038","141.338","4"
"spotify:track:3T69Auwvo1vV0koqBtnyAX","Relaxation Music, Pt. 9","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","spotify:album:3KsdDInNk2YK9sWErpp9jb","#01 Relaxation Music to Unwind, for Sleeping, Meditation, Noise of Neighbors","spotify:artist:3qbK0vSZlg0rC8DiDvDLZE, spotify:artist:3hCKWhFiEID6G0QAkPAHR2, spotify:artist:2ViQDZcGGoxjPKGsSudBFx","Relaxing Music by Terry Woodbead, Yoga, Relaxing Music","2022-02-15","https://i.scdn.co/image/ab67616d0000b2739c47e47686cab0d6c21b89c9","1","9","133278","https://p.scdn.co/mp3-preview/967d5444f175f747ad628e8aa24d0badb1374700?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-15T08:25:28Z","0.151","0.00361","7","-39.645","1","0.0485","0.868","0.765","0.109","0.0345","84.813","4"
