"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:6Outa4DWEzpFV7pidoURGW","Zephyr Sings","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","4","205609","https://p.scdn.co/mp3-preview/910ea5be86b4e5001f854600ef6cb3600d567d99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:39Z","0.141","0.0358","8","-25.451","0","0.0406","0.98","0.743","0.107","0.0347","47.316","4"
"spotify:track:1y61PbCqjuNc12KjLw3uec","Awe & Wonder","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","7","212085","https://p.scdn.co/mp3-preview/734506888eac6321ef2403bae9fc24f4a699ff69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:41Z","0.378","0.0556","8","-24.156","0","0.0358","0.841","0.86","0.0999","0.0861","79.761","3"
"spotify:track:4laS30u1nktghfyoJ4tpNj","Hidden Away","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","8","210983","https://p.scdn.co/mp3-preview/a3064fb2056eb6580134ad37198a7a5864455e0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:42Z","0.237","0.126","6","-18.256","1","0.0296","0.896","0.982","0.703","0.0229","73.68","4"
"spotify:track:5HYh0X00nRUr1nTaJ2Wpld","Crystal Dream: Tranquil Dreams","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","9","205609","https://p.scdn.co/mp3-preview/a738303a832342e36b3c2e2cabd16b57e2aaaa7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:43Z","0.167","0.0471","11","-22.64","1","0.0443","0.979","0.966","0.0953","0.0382","112.268","3"
"spotify:track:03pRnQFqGs4NjyETRtpZ5j","Angel of Joy","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","10","205609","https://p.scdn.co/mp3-preview/681a53b010f6a88fc8ad55a175f3e9e0ed667178?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:44Z","0.077","0.423","6","-30.342","1","0.54","0.56","0.46","0.35","0.0423","180.567","3"
"spotify:track:1mE7uAwcUsCAy9TeuvVjhx","Lullaby: Entering Stress Free Zone","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","11","210983","https://p.scdn.co/mp3-preview/050edb2bbae2be6698e2a17df1d367504d18e935?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:45Z","0.1","0.568","1","-18.177","1","0.0576","0.000866","0.823","0.134","0.0352","82.445","3"
"spotify:track:4Iiagfp5z1X4IemriS6NaO","Liquid Spirit","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","12","212460","https://p.scdn.co/mp3-preview/831975104ccec8e1352726e9801597d1d24b73e6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:45Z","0.102","0.169","3","-25.471","1","0.0446","0.701","0.953","0.0963","0.0392","79.842","4"
"spotify:track:6NBrOAEiSUaj6MSvHCKrc4","Unlock Positive Thinking","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","13","205804","https://p.scdn.co/mp3-preview/9c5fae002e2033b91461857fc17510ac2439522e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:45Z","0.318","0.138","5","-24.372","0","0.127","0.918","0.842","0.0998","0.0722","76.95","5"
"spotify:track:2SOzws18G2e9o3yQNdajFH","Peaceful Mist","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","14","212085","https://p.scdn.co/mp3-preview/a41f02a5a7bf119b413a8b8a42b482f5781b9840?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:45Z","0.341","0.115","8","-26.876","1","0.0836","0.947","0.858","0.112","0.0409","128.049","4"
"spotify:track:0jUHJ1qmYWS6ZH4Bgj2R2X","Quiet Moment","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","15","205609","https://p.scdn.co/mp3-preview/9ce476efc9e9f174af4a572cd1125fd92b426fad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:45Z","0.384","0.943","11","-22.874","1","0.0642","0.542","0.955","0.566","0.0258","109.09","4"
"spotify:track:1moJaWTHZcGaF8TS1s6XGZ","Astral Journey: Miraculous Sign","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","16","205804","https://p.scdn.co/mp3-preview/4d21b7506bb35f513ff976192650025b4f33d7b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:46Z","0.161","0.461","10","-32.397","1","0.218","0.613","0.817","0.34","0.037","132.555","3"
"spotify:track:0Nkoz103AjyUj5Yqzswa7s","Time to Relax","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","17","205609","https://p.scdn.co/mp3-preview/89098354893130659c91c6c7d9fee285a0fabebd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:46Z","0.335","0.215","1","-26.347","1","0.0595","0.241","0.879","0.11","0.139","109.184","5"
"spotify:track:2IJYwIcjNDZW6kWQ1s0OYb","Nature Music: Shamanic Healing","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","18","206179","https://p.scdn.co/mp3-preview/ffec0f248b07291fb2c071fcc7d6732aeb843d80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:46Z","0.415","0.0237","9","-28.652","1","0.0346","0.965","0.68","0.0743","0.0403","109.812","4"
"spotify:track:1EwqgUN2BsOAZmgWcWQPnI","Stress Relief","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","19","205609","https://p.scdn.co/mp3-preview/4c2a1d9e3a5b1d1afe6301f9235443899eb6879e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:46Z","0.176","0.0625","9","-21.211","1","0.0543","0.951","0.91","0.105","0.0968","122.903","3"
"spotify:track:6W0giv7P7cst1vWrzWlie6","Walking Meditation","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","20","205609","https://p.scdn.co/mp3-preview/75e295946706b962d3f4c17e0d3ab0f738126029?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:46Z","0.168","0.179","6","-24.348","0","0.0495","0.966","0.963","0.0883","0.0377","126.869","4"
"spotify:track:4whc4n8cPG8hMHoCWbbgD1","Clouds Roll By: Escape to Paradise","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","21","212085","https://p.scdn.co/mp3-preview/f1bf5fe24716af24901ff1d0709fbef81951e523?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:46Z","0.236","0.163","3","-21.038","1","0.0441","0.901","0.986","0.145","0.0367","64.767","3"
"spotify:track:4ESA45MnZ1xqTlY4MWpdHv","Soul Bath Journey","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","22","205804","https://p.scdn.co/mp3-preview/b2daf474b8df8139768eb7f4b23f66a640546565?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:47Z","0.36","0.976","5","-23.061","1","0.0786","0.633","0.975","0.598","0.0217","109.615","4"
"spotify:track:3pRlYvQ6IhC9JO2yWZo30h","Serene Water","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","23","205609","https://p.scdn.co/mp3-preview/ab93e5b17e6a5ddfd217f328f43bf5f8e18cb45b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:47Z","0.344","0.164","6","-23.53","0","0.0377","0.991","0.957","0.0843","0.0671","80.227","3"
"spotify:track:6gD1jX1udZpHsGFZc9k9oT","Restful Rhythms","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","24","212085","https://p.scdn.co/mp3-preview/42e8a91987f6551614fc71cdb6eaf6d204ff3636?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:47Z","0.455","0.0367","4","-27.488","1","0.0496","0.613","0.556","0.142","0.0894","80.438","4"
"spotify:track:69r6PqsDGkvGwQLqeZBukV","Ocean Meets the Sky","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","25","205804","https://p.scdn.co/mp3-preview/82c272b4ab14204cb99139cedbed31de0b08d297?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:47Z","0.171","0.0504","10","-22.129","1","0.0459","0.988","0.952","0.0674","0.0338","115.444","5"
"spotify:track:7uccAlX3HxFmyzBGcX9kdQ","Inner Bliss: The Moon in the Well","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","26","205804","https://p.scdn.co/mp3-preview/54da67cdb2f41daa1c72ad6540f4cb2df2c67680?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:47Z","0.19","0.249","10","-33.61","1","0.129","0.898","0.97","0.317","0.0332","106.561","3"
"spotify:track:6BjKzQ2EbjijXuSsQ5BUBw","Shiatsu Massage","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","spotify:album:6JYMb3R96AJZLAvD14Lhkf","Meditation TOP 100: Buddha Calm & Peace, 7 Chakras Cleansing, Tibetan Chakra Balancing Music Session","spotify:artist:4FD6Q9i4uAwn5PEwirPyJ3","Buddha Music Sanctuary","2016-01-19","https://i.scdn.co/image/ab67616d0000b273ab20f7465e7841941b2694b0","1","27","213694","https://p.scdn.co/mp3-preview/927d948cb65f51af31c24545e32a5d145838020d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:22:47Z","0.313","0.004","2","-30.456","1","0.0388","0.923","0.932","0.102","0.0711","51.842","4"
