"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:6pc1crqw25ASby5v9WXckc","Conexiones de Sensibilidad","spotify:artist:5R7pZ9zJ55KUhYXOKMXLR4","Música De Relajación Para Dormir Profundamente","spotify:album:3l2tJbm6OVhytupdAiAXvj","Música del Sueño: Sonidos Relajantes para el Alma","spotify:artist:5R7pZ9zJ55KUhYXOKMXLR4","Música De Relajación Para Dormir Profundamente","2019-03-07","https://i.scdn.co/image/ab67616d0000b27372e7bb556808a4e85e4892e4","1","16","225874","https://p.scdn.co/mp3-preview/863c5c548d0108318cd93d10111ca2876c0fcc8a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:29Z","0.0748","0.000566","0","-31.444","1","0.0664","0.84","0.965","0.0979","0.0309","173.285","4"
"spotify:track:2fVKluDuQzBo62sltJe49z","Small Waterfall in The Forest","spotify:artist:2QHjXZqPxgIQNw9pYY0W5v","Noah Zodiac","spotify:album:5I3CaUJfl7XNtzV8TG5Ogj","Waterfall Meditation","spotify:artist:2QHjXZqPxgIQNw9pYY0W5v","Noah Zodiac","2016-05-10","https://i.scdn.co/image/ab67616d0000b2732bdbcd8b53108b6a7aeb8ec2","1","4","115591","https://p.scdn.co/mp3-preview/b345d635c5966ae45b2c61c1a2b6b1e517370199?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:31Z","0.183","0.0543","1","-17.115","1","0.0647","0","0.931","0.369","0.0302","58.911","4"
"spotify:track:7Jtb8evwWdijGTnjFEiQfF","Relax with Rajyoga (Gong Therapy)","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","spotify:album:6O9rE8vIkj5ytjd8wBkv9F","Relax with Rajyoga: Singing Bowl and Gong Therapy for Meditation","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","2019-10-24","https://i.scdn.co/image/ab67616d0000b27383ed7e83535e85352f176d0e","1","1","408999","https://p.scdn.co/mp3-preview/4c708ec0badb9c7319e3ebb075aa9fb662a4f3d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:32Z","0.292","0.0381","1","-21.484","1","0.0324","0.879","0.904","0.112","0.0465","90.38","4"
"spotify:track:2fVKluDuQzBo62sltJe49z","Small Waterfall in The Forest","spotify:artist:2QHjXZqPxgIQNw9pYY0W5v","Noah Zodiac","spotify:album:5I3CaUJfl7XNtzV8TG5Ogj","Waterfall Meditation","spotify:artist:2QHjXZqPxgIQNw9pYY0W5v","Noah Zodiac","2016-05-10","https://i.scdn.co/image/ab67616d0000b2732bdbcd8b53108b6a7aeb8ec2","1","4","115591","https://p.scdn.co/mp3-preview/b345d635c5966ae45b2c61c1a2b6b1e517370199?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:34Z","0.183","0.0543","1","-17.115","1","0.0647","0","0.931","0.369","0.0302","58.911","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:47Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:50Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:51Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:54Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:55Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:57Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:13:59Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:06Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:09Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:12Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:14Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:16Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:20Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:22Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5UdU0Jfn8PHHIRfWKmjWun","Musica Suave para Bebê","spotify:artist:6NkuSnMoRXtVVDNBRV7tdY","Memoria Linda","spotify:album:0wXkXo5XGUBkkLpo5vXaq8","Enxaqueca Remedio - Musicas para Equilibrio e Saúde Mental, Estudar e Trabalhar","spotify:artist:6NkuSnMoRXtVVDNBRV7tdY","Memoria Linda","2017-06-08","https://i.scdn.co/image/ab67616d0000b273c454bf143f81480db9ca3de9","1","1","410999","https://p.scdn.co/mp3-preview/9555aabc303d239af293035d4b6558a875bd543b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:23Z","0.195","0.089","6","-20.27","1","0.052","0.978","0.965","0.111","0.0314","62.006","4"
"spotify:track:6pc1crqw25ASby5v9WXckc","Conexiones de Sensibilidad","spotify:artist:5R7pZ9zJ55KUhYXOKMXLR4","Música De Relajación Para Dormir Profundamente","spotify:album:3l2tJbm6OVhytupdAiAXvj","Música del Sueño: Sonidos Relajantes para el Alma","spotify:artist:5R7pZ9zJ55KUhYXOKMXLR4","Música De Relajación Para Dormir Profundamente","2019-03-07","https://i.scdn.co/image/ab67616d0000b27372e7bb556808a4e85e4892e4","1","16","225874","https://p.scdn.co/mp3-preview/863c5c548d0108318cd93d10111ca2876c0fcc8a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:24Z","0.0748","0.000566","0","-31.444","1","0.0664","0.84","0.965","0.0979","0.0309","173.285","4"
"spotify:track:2fVKluDuQzBo62sltJe49z","Small Waterfall in The Forest","spotify:artist:2QHjXZqPxgIQNw9pYY0W5v","Noah Zodiac","spotify:album:5I3CaUJfl7XNtzV8TG5Ogj","Waterfall Meditation","spotify:artist:2QHjXZqPxgIQNw9pYY0W5v","Noah Zodiac","2016-05-10","https://i.scdn.co/image/ab67616d0000b2732bdbcd8b53108b6a7aeb8ec2","1","4","115591","https://p.scdn.co/mp3-preview/b345d635c5966ae45b2c61c1a2b6b1e517370199?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:26Z","0.183","0.0543","1","-17.115","1","0.0647","0","0.931","0.369","0.0302","58.911","4"
"spotify:track:7Jtb8evwWdijGTnjFEiQfF","Relax with Rajyoga (Gong Therapy)","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","spotify:album:6O9rE8vIkj5ytjd8wBkv9F","Relax with Rajyoga: Singing Bowl and Gong Therapy for Meditation","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","2019-10-24","https://i.scdn.co/image/ab67616d0000b27383ed7e83535e85352f176d0e","1","1","408999","https://p.scdn.co/mp3-preview/4c708ec0badb9c7319e3ebb075aa9fb662a4f3d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:27Z","0.292","0.0381","1","-21.484","1","0.0324","0.879","0.904","0.112","0.0465","90.38","4"
"spotify:track:7Jtb8evwWdijGTnjFEiQfF","Relax with Rajyoga (Gong Therapy)","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","spotify:album:6O9rE8vIkj5ytjd8wBkv9F","Relax with Rajyoga: Singing Bowl and Gong Therapy for Meditation","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","2019-10-24","https://i.scdn.co/image/ab67616d0000b27383ed7e83535e85352f176d0e","1","1","408999","https://p.scdn.co/mp3-preview/4c708ec0badb9c7319e3ebb075aa9fb662a4f3d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:28Z","0.292","0.0381","1","-21.484","1","0.0324","0.879","0.904","0.112","0.0465","90.38","4"
"spotify:track:0d9hQupwMiyLApqblQAdZi","Zen Experience (Music for Meditation)","spotify:artist:2n508mzEccwkxrri4PfgZh","Shakuhachi Sakano","spotify:album:6kAhh1Gaphk0usKpIbCC7J","Relaxation Spa Music (Deluxe Edition)","spotify:artist:2n508mzEccwkxrri4PfgZh","Shakuhachi Sakano","2012-12-20","https://i.scdn.co/image/ab67616d0000b2733d90f32f459f4fc5b4c7b576","1","3","231184","https://p.scdn.co/mp3-preview/dd992c97094f526046cb1e1de7077071d45dc2d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:29Z","0.216","0.072","5","-25.866","1","0.037","0.764","0.48","0.376","0.0544","53.285","4"
"spotify:track:73tgPtnM5q8gIdFbGatnFx","Reduciendo el Estrés","spotify:artist:01n35UIJGxECmCLVyAdqiI","Scott Seller","spotify:album:2Gb2Sw57vTKrqUmo03rSxH","Música para Masajes y Aromaterapia","spotify:artist:01n35UIJGxECmCLVyAdqiI","Scott Seller","2012-06-12","https://i.scdn.co/image/ab67616d0000b2738e624742686717cea44dcdd7","1","9","291800","https://p.scdn.co/mp3-preview/457fe4409797950f8b82aa27f2f0cf05fa96cf47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:30Z","0.243","0.123","2","-20.222","1","0.0372","0.977","0.882","0.277","0.158","92.664","4"
"spotify:track:0d9hQupwMiyLApqblQAdZi","Zen Experience (Music for Meditation)","spotify:artist:2n508mzEccwkxrri4PfgZh","Shakuhachi Sakano","spotify:album:6kAhh1Gaphk0usKpIbCC7J","Relaxation Spa Music (Deluxe Edition)","spotify:artist:2n508mzEccwkxrri4PfgZh","Shakuhachi Sakano","2012-12-20","https://i.scdn.co/image/ab67616d0000b2733d90f32f459f4fc5b4c7b576","1","3","231184","https://p.scdn.co/mp3-preview/dd992c97094f526046cb1e1de7077071d45dc2d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:31Z","0.216","0.072","5","-25.866","1","0.037","0.764","0.48","0.376","0.0544","53.285","4"
"spotify:track:73tgPtnM5q8gIdFbGatnFx","Reduciendo el Estrés","spotify:artist:01n35UIJGxECmCLVyAdqiI","Scott Seller","spotify:album:2Gb2Sw57vTKrqUmo03rSxH","Música para Masajes y Aromaterapia","spotify:artist:01n35UIJGxECmCLVyAdqiI","Scott Seller","2012-06-12","https://i.scdn.co/image/ab67616d0000b2738e624742686717cea44dcdd7","1","9","291800","https://p.scdn.co/mp3-preview/457fe4409797950f8b82aa27f2f0cf05fa96cf47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:36Z","0.243","0.123","2","-20.222","1","0.0372","0.977","0.882","0.277","0.158","92.664","4"
"spotify:track:5JpL0XpGeFblvBhrXvRtlC","Japanese Birds","spotify:artist:2ZjnagjJqLjZQKPS9sQkTU","Satori Scott","spotify:album:3xqviqKNOE55S2SCOn1uD5","Ryōan-ji: Japanese Rock Garden Meditation, Best Zen Buddhist Music, Reiki Zen Meditation Music","spotify:artist:2ZjnagjJqLjZQKPS9sQkTU","Satori Scott","2019-11-23","https://i.scdn.co/image/ab67616d0000b27300bb505d99b5d768a90be2fe","1","2","403001","https://p.scdn.co/mp3-preview/bfcb98b6b9dab6596bd4d4a2298caa80b82d6fe1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:14:38Z","0.21","0.056","0","-19.76","0","0.041","0.979","0.979","0.303","0.0355","119.826","3"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:15:21Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:5Rw0EkxdzyzvPFU8EWl6aM","Relaxing Sleep (Meditation Music)","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","spotify:album:6fLKnQdRSsI2mLm7CAl7d5","Sea Relaxation - Seagulls, Dolphins, Waves & Ocean Critter Sounds","spotify:artist:5FtQN2p2grB2K0NzOgrCna","Healing Markrain","2019-04-11","https://i.scdn.co/image/ab67616d0000b2735c71af458beb093978841f81","1","3","386638","https://p.scdn.co/mp3-preview/cf78c52f1a9d29816bfd460e130ae968d4742657?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:15:24Z","0.161","0.599","1","-20.989","1","0.117","0.8","0.00155","0.347","0.0351","89.949","4"
"spotify:track:7Jtb8evwWdijGTnjFEiQfF","Relax with Rajyoga (Gong Therapy)","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","spotify:album:6O9rE8vIkj5ytjd8wBkv9F","Relax with Rajyoga: Singing Bowl and Gong Therapy for Meditation","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","2019-10-24","https://i.scdn.co/image/ab67616d0000b27383ed7e83535e85352f176d0e","1","1","408999","https://p.scdn.co/mp3-preview/4c708ec0badb9c7319e3ebb075aa9fb662a4f3d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:15:32Z","0.292","0.0381","1","-21.484","1","0.0324","0.879","0.904","0.112","0.0465","90.38","4"
"spotify:track:7Jtb8evwWdijGTnjFEiQfF","Relax with Rajyoga (Gong Therapy)","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","spotify:album:6O9rE8vIkj5ytjd8wBkv9F","Relax with Rajyoga: Singing Bowl and Gong Therapy for Meditation","spotify:artist:4H1xljJP8RFreqD9bv55h5","Yoga Bhakti","2019-10-24","https://i.scdn.co/image/ab67616d0000b27383ed7e83535e85352f176d0e","1","1","408999","https://p.scdn.co/mp3-preview/4c708ec0badb9c7319e3ebb075aa9fb662a4f3d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:15:34Z","0.292","0.0381","1","-21.484","1","0.0324","0.879","0.904","0.112","0.0465","90.38","4"
"spotify:track:0d9hQupwMiyLApqblQAdZi","Zen Experience (Music for Meditation)","spotify:artist:2n508mzEccwkxrri4PfgZh","Shakuhachi Sakano","spotify:album:6kAhh1Gaphk0usKpIbCC7J","Relaxation Spa Music (Deluxe Edition)","spotify:artist:2n508mzEccwkxrri4PfgZh","Shakuhachi Sakano","2012-12-20","https://i.scdn.co/image/ab67616d0000b2733d90f32f459f4fc5b4c7b576","1","3","231184","https://p.scdn.co/mp3-preview/dd992c97094f526046cb1e1de7077071d45dc2d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:15:35Z","0.216","0.072","5","-25.866","1","0.037","0.764","0.48","0.376","0.0544","53.285","4"
"spotify:track:73tgPtnM5q8gIdFbGatnFx","Reduciendo el Estrés","spotify:artist:01n35UIJGxECmCLVyAdqiI","Scott Seller","spotify:album:2Gb2Sw57vTKrqUmo03rSxH","Música para Masajes y Aromaterapia","spotify:artist:01n35UIJGxECmCLVyAdqiI","Scott Seller","2012-06-12","https://i.scdn.co/image/ab67616d0000b2738e624742686717cea44dcdd7","1","9","291800","https://p.scdn.co/mp3-preview/457fe4409797950f8b82aa27f2f0cf05fa96cf47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T09:15:36Z","0.243","0.123","2","-20.222","1","0.0372","0.977","0.882","0.277","0.158","92.664","4"
