"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:5s4RiTLKxRUAlYSoem33Oi","Meditation Music, Pt. 20","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","20","38584","https://p.scdn.co/mp3-preview/b57b63ed3dd000f8c167a9fd87a1121401b4250b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:53:35Z","0.196","0.0583","3","-28.156","1","0.045","0.973","0.978","0.116","0.132","106.206","3"
"spotify:track:5AS53FSpZx16QgmhZOT2xH","Meditation Music, Pt. 11","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","11","36013","https://p.scdn.co/mp3-preview/c84b84fbcb34cb8a01e1a55b619f108f25e8f9bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:17Z","0.238","0.0343","0","-31.252","1","0.0396","0.967","0.999","0.109","0.0813","82.233","4"
"spotify:track:2zNCsnP7e7CVJuRnKJthMu","Meditation Music, Pt. 15","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","15","34299","https://p.scdn.co/mp3-preview/6bcf20769ce0a99fde5c3f97068e5a5e514dc97c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:19Z","0.119","0.159","3","-28.217","1","0.0385","0.995","0.964","0.105","0.12","53.74","4"
"spotify:track:5yjX9ezyVfzxB1NYnlElbF","Meditation Music, Pt. 19","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","19","36013","https://p.scdn.co/mp3-preview/ad644e20d88443d437581cfd9f21e9b6b6def6c9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:20Z","0.169","0.103","3","-28.984","1","0.0486","0.973","0.986","0.0995","0.212","116.482","3"
"spotify:track:3bT61l4tzLYqc4004oq4eO","Meditation Music, Pt. 22","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","22","36013","https://p.scdn.co/mp3-preview/a23ec918dc5f29a8d9627ec006b5cd23f69679c2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:21Z","0.251","0.0771","3","-28.095","1","0.0444","0.99","0.987","0.102","0.14","45.424","4"
"spotify:track:1QwWegCUgVpkYv8LxW119u","Meditation Music, Pt. 24","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","24","36013","https://p.scdn.co/mp3-preview/de97278a29e0805a289eb9196aff5c849c78f5fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:23Z","0.144","0.0683","0","-28.095","1","0.0411","0.994","0.992","0.103","0.0392","68.021","3"
"spotify:track:2i2AepBO5IgQNxMryyu0pz","Meditation Music, Pt. 27","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","27","34299","https://p.scdn.co/mp3-preview/54942b9211ca372414c77e35b25e87c2ca90f387?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:25Z","0.168","0.177","3","-28.355","1","0.0436","0.994","0.859","0.108","0.0394","113.794","5"
"spotify:track:61BpvAGvsHaytUe8NCw36f","Meditation Music, Pt. 33","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","33","37727","https://p.scdn.co/mp3-preview/865109b6531ea9c0e317f311d3b871788c55fa62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:35Z","0.226","0.189","3","-27.81","1","0.0403","0.99","0.961","0.107","0.223","70.552","5"
"spotify:track:7HwJElGGRVrhYLxrovkman","Meditation Music, Pt. 35","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","35","34299","https://p.scdn.co/mp3-preview/258bc827774646ef19ebf60e6cd2963e8a75a51c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:36Z","0.267","0.113","3","-26.292","1","0.0445","0.976","0.82","0.108","0.137","116.005","3"
"spotify:track:57noajGNY9GIaMua618655","Meditation Music, Pt. 37","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","37","37727","https://p.scdn.co/mp3-preview/570afb52d4fb69a3bb9062c743a82ec7f4c37f47?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:37Z","0.177","0.119","9","-27.676","0","0.038","0.985","0.978","0.107","0.145","89.606","1"
"spotify:track:6BanaZ6KZqWBAypKonnEe2","Meditation Music, Pt. 39","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","39","37727","https://p.scdn.co/mp3-preview/15c7d8e69ed27bb06662bcad17eee6879d0de785?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:38Z","0.174","0.131","7","-29.207","0","0.0417","0.988","0.998","0.103","0.0857","104.102","1"
"spotify:track:36HZh5R3j0jbtwy3E2LMiy","Meditation Music, Pt. 41","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","41","34299","https://p.scdn.co/mp3-preview/1fcdbef7fdc7105116e24b53b6ff2f044720c009?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:39Z","0.176","0.0426","3","-31.331","1","0.0427","0.995","0.98","0.112","0.0809","91.404","5"
"spotify:track:20fpGZOsJ9EnvkigdVOq03","Meditation Music, Pt. 43","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","43","37727","https://p.scdn.co/mp3-preview/c3c80e98864f86f4ad61ef6e013b27a45fda4264?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:40Z","0.176","0.276","0","-22.158","0","0.0441","0.993","0.974","0.109","0.67","69.898","5"
"spotify:track:5HOgJ8y8h8Aws0ag3EH2Uz","Meditation Music, Pt. 45","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","45","34299","https://p.scdn.co/mp3-preview/d41f19db5ed5c302c774cfd08c75d11ed863bf4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:41Z","0.158","0.214","3","-26.777","1","0.0383","0.971","0.928","0.11","0.109","84.019","4"
"spotify:track:6S7hMYNYCwFgX6LAKp21Ch","Meditation Music, Pt. 47","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","47","37727","https://p.scdn.co/mp3-preview/37c5929a59e93189125511083667776b27323c6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:42Z","0.18","0.176","3","-25.287","1","0.0435","0.985","0.902","0.112","0.151","86.565","4"
"spotify:track:5rLbveA6RIyKyJjawXZwD3","Meditation Music, Pt. 51","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","51","34299","https://p.scdn.co/mp3-preview/d9989b2a42b264f30a0df209f08cd2db731fe735?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:48Z","0.26","0.137","0","-27.506","1","0.0393","0.989","0.996","0.108","0.238","55.891","5"
"spotify:track:3QmvIpXJf2RvI63Rf3mnAu","Meditation Music, Pt. 50","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","50","36013","https://p.scdn.co/mp3-preview/2c3148a243c73a9ef1f2eacf48b2202c5013fc6c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:49Z","0.258","0.129","0","-24.404","0","0.0495","0.974","0.99","0.109","0.154","130.723","4"
"spotify:track:1moXQz0VlcKPtbFJO7vZ56","Meditation Music, Pt. 52","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:3De7J8MolOelZu0llyssSq","Meditation Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-12-16","https://i.scdn.co/image/ab67616d0000b273cf25cc99b52df45f8a15f6ba","1","52","36013","https://p.scdn.co/mp3-preview/6e9739f711ae60eb26cccd62f77504000a7a1a23?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:54:50Z","0.139","0.0775","0","-28.225","1","0.038","0.992","0.998","0.105","0.0869","88.293","5"
"spotify:track:5XwFvdNx3a4QEckcbI7gyE","Sleep Music, Pt. 12","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:6ZMrk5ic3V2biwpazmKX3K","Sleep Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-11-25","https://i.scdn.co/image/ab67616d0000b27376a739ac3cbdaeb14f108049","1","12","45441","https://p.scdn.co/mp3-preview/9490b3c44f4f984659f740d637cc3a3aae0bfe23?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:55:31Z","0.226","0.0458","11","-34.626","0","0.0412","0.986","0.813","0.101","0.274","90.565","4"
"spotify:track:4bZGUV4Q3iPzlJOAo2eufF","Sleep Music, Pt. 14","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:6ZMrk5ic3V2biwpazmKX3K","Sleep Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-11-25","https://i.scdn.co/image/ab67616d0000b27376a739ac3cbdaeb14f108049","1","14","40299","https://p.scdn.co/mp3-preview/d3dee779d67e79063b0cd463d5ba8fff3766fc78?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:55:33Z","0.114","0.0374","4","-37.14","0","0.0487","0.9","0.774","0.109","0.0518","65.118","3"
"spotify:track:0iVLgs7v9Cxn3uHcw5mYcG","Sleep Music, Pt. 23","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:6ZMrk5ic3V2biwpazmKX3K","Sleep Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-11-25","https://i.scdn.co/image/ab67616d0000b27376a739ac3cbdaeb14f108049","1","23","41584","https://p.scdn.co/mp3-preview/d650b42948992f5eb0198e24822ed6513ca0d483?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:55:34Z","0.188","0.0142","2","-36.84","1","0.0454","0.991","0.998","0.101","0.0373","71.988","5"
"spotify:track:3UdZNufhHvFGJvZHqzR4gq","Sleep Music, Pt. 18","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","spotify:album:6ZMrk5ic3V2biwpazmKX3K","Sleep Music","spotify:artist:1Xu8movuCAUTMbvdgMEA7j","Sleepy Whale","2021-11-25","https://i.scdn.co/image/ab67616d0000b27376a739ac3cbdaeb14f108049","1","18","41156","https://p.scdn.co/mp3-preview/cb93dfcc8d2ab8b9b7fd15db5c32edabedf40c0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:55:35Z","0.19","0.0173","2","-35.758","1","0.0412","0.928","0.994","0.111","0.032","53.316","4"
"spotify:track:4KGGEVzOjPeZC2KEKeVUpd","Soothing Brown Noise: 820 Hz","spotify:artist:6bTg48WFwt5Op39fABxwcV","Brown Noise Nuts","spotify:album:4yY3mQ73a9b38BgjRnyEee","Brown Noise 820 Hz","spotify:artist:6bTg48WFwt5Op39fABxwcV","Brown Noise Nuts","2021-11-14","https://i.scdn.co/image/ab67616d0000b273a5dd29b148991618e40c1f83","1","1","62000","https://p.scdn.co/mp3-preview/0be61c3cc7705cc23b80aea9cc68637ad2c5c883?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:55:35Z","","","","","","","","","","","",""
"spotify:track:2gTLa61R3lVQZ8u1GcC5tY","Brown Noise Deep Tones: 720 Hz","spotify:artist:6bTg48WFwt5Op39fABxwcV","Brown Noise Nuts","spotify:album:4ldIWtqRGMYJfJZBT5zN7i","Brown Noise: 720 Hz","spotify:artist:6bTg48WFwt5Op39fABxwcV","Brown Noise Nuts","2021-11-15","https://i.scdn.co/image/ab67616d0000b273d97cfd7c3151ca47e5c05cdc","1","20","62000","https://p.scdn.co/mp3-preview/92fd2143a445e43e31985c618bf255bc97cd4ed5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:55:35Z","","","","","","","","","","","",""
"spotify:track:1dCz8opSTJlRT30V00t8g5","Brown Noise Sleep Aid: 660 Hz","spotify:artist:6bTg48WFwt5Op39fABxwcV","Brown Noise Nuts","spotify:album:4MkKSzJNDUWSYsFDzp2puR","Brown Noise Nuts: 660 Hz","spotify:artist:6bTg48WFwt5Op39fABxwcV","Brown Noise Nuts","2021-11-16","https://i.scdn.co/image/ab67616d0000b273a7735a16baef43ed7788cc28","1","6","62000","https://p.scdn.co/mp3-preview/3fc05bdec27a5002ff8f735ddab154144a5e2b57?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:55:36Z","","","","","","","","","","","",""
"spotify:track:1AV71lKV38z6u4rLG9bgZv","Den svarta ön, del 19","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","spotify:album:43dUL1XcR7Q1fpGr8moljl","Den svarta ön","spotify:artist:6aMD1KAa5i3Myy61cR8FiW, spotify:artist:7HjbJ8V87zrxkSzL1KieQk, spotify:artist:71ADe4Zg9UyE8WQEHbJSXM","Tintin, Tomas Bolme, Bert-Åke Varg","1972-06-19","https://i.scdn.co/image/ab67616d0000b273f52e7de3acedf1e4c034d6f3","1","19","67600","https://p.scdn.co/mp3-preview/9fbc53d733fd918c964aac95e83e3dcd47412f3a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi","2022-02-12T08:55:36Z","0.732","0.497","9","-19.866","0","0.915","0.632","0","0.394","0.535","63.362","4"
